"system","question_id","question_type","label","sentence","cited","best_entailment","best_contradiction","supporting_chunk"
"S1_basic_rag","V2Q102","multi_document_synthesis","unsupported","The evidence does not address other potential challenge routes beyond these two.","","0.0113","0.0066","UOL_postgraduate_handbook.pdf_p26_c5"
"S1_basic_rag","V2Q102","multi_document_synthesis","nei",",,,","1 2 3 5","0.0","0.0",""
"S3_corrective_rag","V2Q001","paraphrased","unsupported","I cannot answer this question reliably from the available University documents.","","0.3011","0.0132","UOL_student_guide_visa_holders.pdf_p10_c4"
"S3_corrective_rag","V2Q001","paraphrased","supported_uncited","The retrieved evidence does not adequately support a complete answer: 1 claim(s) in the draft answer were contradicted by the retrieved evidence.","","0.7005","0.0406","UOL_student_guide_visa_holders.pdf_p10_c4"
"S3_corrective_rag","V2Q001","paraphrased","contradicted","Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.","","0.0783","0.5069","UOL_UKVI_complience.pdf_p11_c1"
"S3_corrective_rag","V2Q002","paraphrased","supported","Students and staff should raise concerns by reporting incidents to their line manager, Head of Department, HR Business Partner, or programme leader, and/or using the University?s Report and Support provision (named or anonymously).","1","0.9965","0.0688","UOL_diversity-equality-opportunity-policy.pdf_p5_c3"
"S3_corrective_rag","V2Q002","paraphrased","supported","They should also challenge unlawful behavior through appropriate departmental structures or reporting procedures, such as Report & Support.","2 3","0.9807","0.0599","UOL_diversity-equality-opportunity-policy.pdf_p5_c3"
"S3_corrective_rag","V2Q003","procedural","unsupported","I cannot answer this question reliably from the available University documents.","","0.0516","0.0861","UOL_extenuating_circumstances_policy.pdf_p17_c4"
"S3_corrective_rag","V2Q003","procedural","unsupported","The retrieved evidence does not adequately support a complete answer: 50% of the claims in the draft answer could not be verified against the retrieved evidence.","","0.3534","0.0221","UOL_undergraduate_handbook.pdf_p35_c2"
"S3_corrective_rag","V2Q003","procedural","supported_uncited","Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.","","0.5501","0.0939","UOL_undergraduate_handbook.pdf_p35_c2"
"S3_corrective_rag","V2Q004","paraphrased","unsupported","The 2025?26 changes include: 1.","","0.1702","0.0049","UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p1_c1"
"S3_corrective_rag","V2Q004","paraphrased","supported_uncited","Academic integrity categories: The original categories (A?E) were relabeled.","","0.8317","0.0303","UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p3_c4"
"S3_corrective_rag","V2Q004","paraphrased","supported","Category A (""minor error"") was removed, and Categories B?E became Categories 1?4.","3","0.9695","0.0191","UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p3_c4"
"S3_corrective_rag","V2Q004","paraphrased","supported","Self-plagiarism: A new offense called ""self-plagiarism/re-use of work"" was introduced, defined as reusing one?s own submitted work without acknowledgment.","3","0.7657","0.0387","UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p3_c4"
"S3_corrective_rag","V2Q004","paraphrased","supported","Personal extenuating circumstances (PECs): PECs cannot excuse academic misconduct but may mitigate penalties for Categories 2, 3, or 4 offenses if accepted under the Additional Considerations Policy.","3","0.978","0.042","UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p3_c4"
"S3_corrective_rag","V2Q004","paraphrased","unsupported","These changes are detailed in Evidence.","3","0.0037","0.0037","UOL_undergraduate_handbook.pdf_p36_c9"
"S3_corrective_rag","V2Q005","adversarial_false_premise","unsupported","I cannot answer this question reliably from the available University documents.","","0.4345","0.4248","UOL_postgraduate_handbook.pdf_p34_c1"
"S3_corrective_rag","V2Q005","adversarial_false_premise","unsupported","The retrieved evidence does not adequately support a complete answer: 2 claim(s) in the draft answer were contradicted by the retrieved evidence.","","0.2343","0.3146","UOL_undergraduate_handbook.pdf_p38_c3"
"S3_corrective_rag","V2Q005","adversarial_false_premise","contradicted","Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.","","0.1879","0.962","UOL_postgraduate_handbook.pdf_p34_c1"
"S3_corrective_rag","V2Q006","factual","supported","The expected participation from students involved in a student-conduct investigation includes fully engaging with the procedure, which entails attending investigation meetings, agreeing to meeting notes or statements, and participating in University Disciplinary Panels when required.","1","0.879","0.0138","UOL_student_conduct1.pdf_p12_c3"
"S3_corrective_rag","V2Q006","factual","supported","Both reporting and responding students, as well as witnesses, are expected to engage fully in this process.","2","0.9906","0.0063","UOL_student_conduct1.pdf_p12_c2"
"S3_corrective_rag","V2Q006","factual","supported","Failure to participate may result in the investigation being closed.","1","0.9813","0.1278","UOL_student_conduct1.pdf_p12_c3"
"S3_corrective_rag","V2Q007","factual","supported","A student can be escalated to Stage Two under the Attendance Policy if their absence extends to eight consecutive unauthorised missed contact points.","1 2","0.9978","0.9773","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p7_c1"
"S3_corrective_rag","V2Q008","procedural","unsupported","After a student is notified that programme-fee payments remain outstanding, the University will give them 5 working days to settle the outstanding balance.","1","0.3794","0.1306","UOL_payment_policy_2026,2027.pdf_p7_c3"
"S3_corrective_rag","V2Q008","procedural","supported","If the student fails to pay within this period, the University will apply academic sanctions as prescribed in section 7.1, which include restricting access to services such as Library services, MWS account (and all University IT facilities), Graduate Document Portal, and the ability to request secure documents.","5","0.849","0.0307","UOL_payment_policy_2026,2027.pdf_p7_c2"
"S3_corrective_rag","V2Q008","procedural","supported","These sanctions will remain in place until the student settles the debt or establishes a suitable payment arrangement.","5","0.9478","0.0142","UOL_payment_policy_2026,2027.pdf_p7_c2"
"S3_corrective_rag","V2Q009","paraphrased","supported","The responding student normally has 7 working days to reply after receiving the investigation report and allegations before Chair's Action.","1","0.9871","0.1989","UOL_student_conduct1.pdf_p15_c4"
"S3_corrective_rag","V2Q011","adversarial_false_premise","unsupported","I cannot answer this question reliably from the available University documents.","","0.1173","0.017","UOL_student_conduct1.pdf_p28_c1"
"S3_corrective_rag","V2Q011","adversarial_false_premise","unsupported","The retrieved evidence does not adequately support a complete answer: 67% of the claims in the draft answer could not be verified against the retrieved evidence.","","0.0145","0.0058","UOL_student_conduct1.pdf_p28_c2"
"S3_corrective_rag","V2Q011","adversarial_false_premise","unsupported","Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.","","0.084","0.0496","UOL_student_conduct1.pdf_p28_c2"
"S3_corrective_rag","V2Q012","adversarial_false_premise","contradicted","I cannot answer this question reliably from the available University documents.","","0.0624","0.619","UOL_postgraduate_handbook.pdf_p24_c3"
"S3_corrective_rag","V2Q012","adversarial_false_premise","contradicted","The retrieved evidence does not adequately support a complete answer: 50% of the claims in the draft answer could not be verified against the retrieved evidence.","","0.1385","0.9084","UOL_postgraduate_handbook.pdf_p23_c3"
"S3_corrective_rag","V2Q012","adversarial_false_premise","contradicted","Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.","","0.0988","0.8566","UOL_postgraduate_handbook.pdf_p23_c6"
"S3_corrective_rag","V2Q013","factual","unsupported","I cannot answer this question reliably from the available University documents.","","0.2173","0.0838","UOL_student_conduct2.pdf_p2_c2"
"S3_corrective_rag","V2Q013","factual","supported_uncited","The retrieved evidence does not adequately support a complete answer: 1 claim(s) in the draft answer were contradicted by the retrieved evidence.","","0.7992","0.0128","UOL_student_conduct2.pdf_p5_c1"
"S3_corrective_rag","V2Q013","factual","unsupported","Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.","","0.3956","0.043","UOL_student_conduct2.pdf_p5_c1"
"S3_corrective_rag","V2Q014","factual","unsupported","I cannot answer this question reliably from the available University documents.","","0.4505","0.0144","UOL_extenuating_circumstances_policy.pdf_p10_c3"
"S3_corrective_rag","V2Q014","factual","unsupported","The retrieved evidence does not adequately support a complete answer: 1 claim(s) in the draft answer were contradicted by the retrieved evidence.","","0.0512","0.0089","UOL_extenuating_circumstances_policy.pdf_p16_c6"
"S3_corrective_rag","V2Q014","factual","unsupported","Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.","","0.0964","0.0239","UOL_extenuating_circumstances_policy.pdf_p16_c6"
"S3_corrective_rag","V2Q015","adversarial_false_premise","unsupported","I cannot answer this question reliably from the available University documents.","","0.2273","0.1642","UOL_postgraduate_handbook.pdf_p33_c5"
"S3_corrective_rag","V2Q015","adversarial_false_premise","unsupported","The retrieved evidence does not adequately support a complete answer: 1 claim(s) in the draft answer were contradicted by the retrieved evidence.","","0.3507","0.4854","UOL_postgraduate_handbook.pdf_p33_c5"
"S3_corrective_rag","V2Q015","adversarial_false_premise","contradicted","Please consult the relevant policy document directly, or contact Student Services for authoritative guidance.","","0.3713","0.9478","UOL_postgraduate_handbook.pdf_p33_c5"
"S3_corrective_rag","V2Q016","factual","unsupported","I cannot answer this question reliably from the available University documents.","","0.0268","0.0365","UOL_StudentAttendancePolicy-REVISEDJUL2025,v1.3.pdf_p2_c3"
